"name","email","location","address1","address2","note","phone","city","postal","call_ahead","clinic_date","clinic_opentime","clinic_closetime"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-20","09:00","21:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-21","09:00","18:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-22","10:00","18:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-23","09:00","21:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-24","09:00","17:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-27","09:00","21:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-28","09:00","18:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-29","10:00","18:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-30","09:00","21:00"
"Drugstore Pharmacy","","","680 O'Brien Road","Sterlings no frills","","613 433-5957","Renfrew","K7V3Z4","0","2013-12-31","09:00","17:00"
"Shoppers Drug Mart #991","","","55 Front St N","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 325-2377","orillia","L3V4R0","0","2013-10-26","08:00","16:00"
"Shoppers Drug Mart #991","","","55 Front St N","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 325-2377","orillia","L3V4R0","0","2013-11-01","12:00","16:00"
"Shoppers Drug Mart #991","","","55 Front St N","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 325-2377","orillia","L3V4R0","0","2013-11-08","12:00","16:00"
"Shoppers Drug Mart #991","","","55 Front St N","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 325-2377","orillia","L3V4R0","0","2013-11-08","12:00","16:00"
"Shoppers Drug Mart #991","","","55 Front St N","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 325-2377","orillia","L3V4R0","0","2013-11-18","15:00","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-01","08:30","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-02","10:00","15:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-03","10:00","15:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-04","08:30","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-05","08:30","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-06","08:30","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-07","08:30","20:00"
"PureHealth Pharmacy","","","201 Georgian Drive","","","705 797-3070","Barrie","L4M 6M2","0","2013-11-08","08:30","20:00"
"Loblaw Pharmacy","phr00505@loblaw.ca","","500 Holland St. W.","","Appointments are not necessary. Walk-in patients are welcomed and encouraged during all of our hours.","905 778-0589","Bradford","L3Z0A2","0","2013-11-09","09:00","17:00"
"Loblaw Pharmacy","phr00505@loblaw.ca","","500 Holland St. W.","","Appointments are not necessary. Walk-in patients are welcomed and encouraged during all of our hours.","905 778-0589","Bradford","L3Z0A2","0","2013-11-09","10:00","18:00"
"Loblaw Pharmacy 4229","","","131 Howland Drive","","Saturday, November 9th 2013 9-5pm","705 787-0922","Huntsville","P1H2P7","1","2013-11-09","09:00","17:00"
"Shoppers Drug Mart 647   Murdy Pharmacy Limited","","","51 King William St","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 789-4471","Huntsville","P1H1G4","0","2013-11-06","08:00","22:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-10-31","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-05","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-07","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-12","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-13","15:00","19:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-14","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-19","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-20","15:00","19:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-21","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-26","10:00","15:00"
"Laclie Pharmacy","lacliepharmacy@yahoo.ca","","400 Laclie Street","Unit/Suite 1","We would prefer that appointments are booked ahead of time. We will try to accommodate walk-ins, but we are very busy and people may have to wait or book an appointment for another day.","705 325-1111","Orillia","L3V4P5","1","2013-11-28","10:00","15:00"
"Huntsville Pharmasave #753","","","29 Main Street East","","Please call ahead to book appt","705 789-7300","Huntsville","P1H2C6","1","2013-10-16","11:00","13:00"
"Huntsville Pharmasave #753","","","29 Main Street East","","Please call ahead to book appt","705 789-7300","Huntsville","P1H2C6","1","2013-10-26","09:00","12:00"
"Sobeys Pharmacy ","","","40 Melbourne Drive ","","Walk-in is O.K. if pharmacist is not busy. Tuesdays for 2 hours (either from 1 to 3 p.m. or  from 3 to 5 p.m. depending on the week) when 2 pharmacists are on duty would be best. Please call us.","905 775-0608","Bradford","L3Z2B1","1","2013-10-22","14:00","18:00"
"Sobeys Pharmacy ","","","40 Melbourne Drive ","","Walk-in is O.K. if pharmacist is not busy. Tuesdays for 2 hours (either from 1 to 3 p.m. or  from 3 to 5 p.m. depending on the week) when 2 pharmacists are on duty would be best. Please call us.","905 775-0608","Bradford","L3Z2B1","1","2013-11-19","13:00","15:00"
"Sobeys Pharmacy ","","","40 Melbourne Drive ","","Walk-in is O.K. if pharmacist is not busy. Tuesdays for 2 hours (either from 1 to 3 p.m. or  from 3 to 5 p.m. depending on the week) when 2 pharmacists are on duty would be best. Please call us.","905 775-0608","Bradford","L3Z2B1","1","2013-12-10","15:00","17:00"
"Sobeys Pharmacy ","","","40 Melbourne Drive ","","Walk-in is O.K. if pharmacist is not busy. Tuesdays for 2 hours (either from 1 to 3 p.m. or  from 3 to 5 p.m. depending on the week) when 2 pharmacists are on duty would be best. Please call us.","905 775-0608","Bradford","L3Z2B1","1","2013-12-17","13:00","15:00"
"Memorial Pharmasave","","","200 Memorial Avenue, Unit 1","","Walk-ins are welcome. 
Weekdays from 11 AM to 6:30 PM
Saturdays from 9 AM to 4:30 PM","705 259-8888","Orillia","L3V5X6","0","2013-10-23","11:00","19:00"
"Memorial Pharmasave","","","200 Memorial Avenue, Unit 1","","Walk-ins are welcome. 
Weekdays from 11 AM to 6:30 PM
Saturdays from 9 AM to 4:30 PM","705 259-8888","Orillia","L3V5X6","0","2013-10-24","11:00","18:30"
"Memorial Pharmasave","","","200 Memorial Avenue, Unit 1","","Walk-ins are welcome. 
Weekdays from 11 AM to 6:30 PM
Saturdays from 9 AM to 4:30 PM","705 259-8888","Orillia","L3V5X6","0","2013-10-26","09:00","16:30"
"Memorial Pharmasave","","","200 Memorial Avenue, Unit 1","","Walk-ins are welcome. 
Weekdays from 11 AM to 6:30 PM
Saturdays from 9 AM to 4:30 PM","705 259-8888","Orillia","L3V5X6","0","2013-10-28","11:00","18:30"
"Memorial Pharmasave","","","200 Memorial Avenue, Unit 1","","Walk-ins are welcome. 
Weekdays from 11 AM to 6:30 PM
Saturdays from 9 AM to 4:30 PM","705 259-8888","Orillia","L3V5X6","0","2013-11-01","09:00","19:00"
"FOODLAND PHARMACY 7235","","","260 QUEEN ST NORTH","","Flu Clinic November 2, 2013 and November 16, 2013
12-4pm

All other appointments scheduled by phone","905 936-1189","Tottenham","L0G1W0","1","2013-11-02","12:00","16:00"
"FOODLAND PHARMACY 7235","","","260 QUEEN ST NORTH","","Flu Clinic November 2, 2013 and November 16, 2013
12-4pm

All other appointments scheduled by phone","905 936-1189","Tottenham","L0G1W0","1","2013-11-16","12:00","16:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-01","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-05","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-06","17:00","21:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-12","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-18","17:00","21:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-19","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-19","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-26","09:00","13:00"
"Angus Borden Guardian Pharmacy","","","6 River Drive","Unit/Suite 1","Drop in appointments now available. Call ahead to confirm vaccine availability.","705 424-5931","Angus","L0M1B2","0","2013-11-27","17:00","21:00"
"Cedar Street, Sudbury","","","117B Cedar Street","","","705 675-2471","Sudbury","P3E 1A9","0","2013-10-15","09:30","16:00"
"SHOPPERS DRUG MART #1195","","","86 ELM ST.","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 671-9230","Sudbury","P3C1T2","1","2013-10-24","10:00","17:00"
"SHOPPERS DRUG MART #1195","","","86 ELM ST.","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","705 671-9230","Sudbury","P3C1T2","1","2013-11-07","10:00","17:00"
"Safeway Pharmacy 0682","","","1015 Dawson Road","","Mo-ThF 9am-8pm
Fr 9am-4pm
Sa   9am-4pm
Su  10am-4pm","807 768-0508","Thunder Bay","P7B6S7","0","2013-10-21","09:00","20:00"
"SHOPPERS SIMPLY PHARMACY # 3075 / PARTH VAIDYA PHARMACY LTD.","","","1525 Albion Road ","Unit/Suite 104","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 746-2000","Toronto","M9V5G5","1","2013-10-21","09:30","18:00"
"Drug Store Pharmacy4576","","","1530 Albion Road ","","please call to register 1 day before","416 744-7389","Toronto","M9V1B4","1","2013-11-12","10:00","15:00"
"NORTHVIEW PHARMACY","","","4949 BATHURST STREET","Unit/Suite 2","NO APPOINTMENT NECESSARY","416 224-8555","TORONTO","M2R1Y1","0","2013-10-21","10:00","19:00"
"NORTHVIEW PHARMACY","","","4949 BATHURST STREET","Unit/Suite 2","NO APPOINTMENT NECESSARY","416 224-8555","TORONTO","M2R1Y1","0","2013-10-21","10:00","19:00"
"Rexall Pharma Plus","","","199 Bay Street, Unit C186, P.O. Box 197 ","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 365-0972","Toronto","M5L1E7","1","2013-10-17","11:00","17:00"
"Rexall Pharma Plus","","","199 Bay Street, Unit C186, P.O. Box 197 ","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 365-0972","Toronto","M5L1E7","1","2013-10-18","11:00","17:00"
"Rexall Pharma Plus","","","199 Bay Street, Unit C186, P.O. Box 197 ","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 365-0972","Toronto","M5L1E7","1","2013-10-25","11:00","17:00"
"Rexall Pharma Plus","","","199 Bay Street, Unit C186, P.O. Box 197 ","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 365-0972","Toronto","M5L1E7","1","2013-11-07","11:00","17:00"
"Rexall Pharma Plus","","","199 Bay Street, Unit C186, P.O. Box 197 ","","Flu Shots available Any Time, Any Day. No Appointment Necessary.","416 365-0972","Toronto","M5L1E7","1","2013-11-08","11:00","17:00"
"Loblaws Pharmacy #1019","","","2877 Bayview Ave.","Unit/Suite N/A","","416 733-1350","Toronto","M2K 2S3","0","2013-11-09","10:00","18:00"
"Shoppers Drug Mart","","","2528 Bayview Avenue ","","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 444-8411","Toronto","M2L1A9","1","2013-10-16","11:00","19:00"
"Costco Pharmacy #535","","","100 Billy Bishop Way","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 635-9724","Toronto","M3K2C8","0","2013-10-21","14:00","19:00"
"Costco Pharmacy #535","","","100 Billy Bishop Way","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 635-9724","Toronto","M3K2C8","0","2013-10-25","11:30","16:30"
"Costco Pharmacy #535","","","100 Billy Bishop Way","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 635-9724","Toronto","M3K2C8","0","2013-10-28","13:00","18:00"
"Costco Pharmacy #535","","","100 Billy Bishop Way","","This location also offers flu immunizations during pharmacy opening hours throughout the flu season. Please call ahead to book an appointment.","416 635-9724","Toronto","M3K2C8","0","2013-11-01","11:30","16:30"
"St. Barbara's Pharmacy Limited, o/a West End Medical Pharmacy","westend_pharmacy@hotmail.com","","2209 Bloor St W","","Clinic will be held at 2150 Bloor St W location. No appointment is necessary, but time slot could be saved if called ahead.","416 769-1717","Toronto","M6S1N5","0","2013-10-29","10:00","19:00"
"Shoppers Drug Mart #807  ","asdm807@shoppersdrugmart.ca","","20 Bloor Street East","HUDSON BAY CENTRE","Walk-Ins welcome or book an appointment online at http://shoppersdrugmart.ca/flushot","416 967-7787","Toronto","M4W3G7","0","2013-11-19","10:00","15:00"
